loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,term_months,origination_date,monthly_payment,credit_score_at_origination,dti_ratio,status,days_past_due
LN703006,CUST110655,Auto,18202.42,7.89,36,2024-03-03,569.47,705,0.34,Current,0
LN703007,CUST109061,Debt Consolidation,5103.81,11.72,36,2023-11-15,168.84,572,0.33,Default,146
LN703008,CUST105265,Debt Consolidation,22259.31,14.65,48,2021-10-25,615.55,615,0.36,Paid Off,0
LN703009,CUST107376,Debt Consolidation,8456.61,12.37,24,2024-03-19,399.54,645,0.36,Paid Off,0
LN703010,CUST104172,Auto,30232.33,13.31,24,2021-11-16,1441.71,657,0.44,Paid Off,0
LN703011,CUST104106,BNPL,115.18,12.31,24,2024-03-19,5.44,623,0.42,Current,0
LN703012,CUST105559,Auto,28161.73,16.17,24,2024-12-04,1381.17,588,0.5,Current,0
LN703013,CUST110299,Personal,24337.08,15.78,24,2025-01-22,1189.06,577,0.5,Default,154
LN703014,CUST100604,Auto,24655.1,15.24,36,2023-08-02,857.58,577,0.49,Default,268
LN703015,CUST110115,Personal,11622.65,15.41,12,2026-05-09,1051.29,619,0.46,Current,0
LN703016,CUST105960,Personal,2471.21,14.38,48,2021-12-08,68,642,0.66,Default,248
LN703017,CUST106693,Auto,3743.59,8.78,36,2026-03-23,118.66,679,0.47,Current,0
LN703018,CUST103853,Debt Consolidation,10036.15,15.09,6,2021-02-04,1747.08,687,0.34,Paid Off,0
LN703019,CUST101386,BNPL,274.85,16.31,24,2022-03-04,13.5,659,0.32,Current,0
LN703020,CUST101801,Personal,25583.56,13.73,36,2025-02-14,871.03,612,0.42,Current,0
LN703021,CUST109299,Auto,6776.45,12.14,12,2021-09-03,602.52,614,0.31,Paid Off,0
LN703022,CUST109494,BNPL,1125.28,12.43,48,2025-04-22,29.87,620,0.42,Current,0
LN703023,CUST109419,Personal,5436.22,16.14,60,2022-05-23,132.6,640,0.25,Current,0
LN703024,CUST106844,BNPL,1481.24,9.9,12,2023-03-09,130.16,695,0.44,Paid Off,0
LN703025,CUST109937,Personal,5044.98,6.52,48,2025-08-27,119.69,718,0.28,Current,0
LN703026,CUST110510,Personal,10476.73,10.01,6,2021-01-22,1797.45,735,0.42,Current,0
LN703027,CUST103496,Personal,23083.67,15.48,36,2022-05-17,805.64,499,0.39,Default,249
LN703028,CUST101252,Personal,15748.92,10.98,36,2022-08-11,515.45,656,0.32,Paid Off,0
LN703029,CUST108951,Personal,26242.63,11.76,48,2023-05-24,687.98,657,0.35,Current,0
LN703030,CUST104921,Personal,26057.02,12.73,12,2024-07-19,2324.04,660,0.41,Current,0
LN703031,CUST101428,Personal,8771.52,14.4,48,2025-01-31,241.46,594,0.6,Current,0
LN703032,CUST100210,Auto,23273.13,14.91,36,2022-05-12,805.75,573,0.47,Late,80
LN703033,CUST106482,Personal,32828.03,16.81,24,2021-04-13,1620.1,551,0.48,Default,251
LN703034,CUST104920,Auto,23099.75,16.65,36,2024-09-13,819.55,601,0.67,Default,96
LN703035,CUST100126,Auto,29776.12,15.66,12,2023-09-02,2696.82,594,0.64,Default,165
LN703036,CUST102053,BNPL,1367.09,17.91,12,2021-12-25,125.28,585,0.41,Current,0
LN703037,CUST103821,Auto,17689.93,14.37,36,2026-05-19,607.78,617,0.42,Current,0
LN703038,CUST104682,Auto,30438.38,11.42,36,2022-12-11,1002.58,676,0.26,Current,0
LN703039,CUST100602,BNPL,121.39,9.19,12,2025-04-02,10.63,760,0.43,Current,0
LN703040,CUST102492,BNPL,531.35,13.04,48,2023-10-07,14.27,678,0.51,Current,0
LN703041,CUST110476,BNPL,972,12.62,24,2022-01-09,46.04,667,0.45,Late,39
LN703042,CUST110583,Debt Consolidation,7481.55,17.98,48,2024-03-02,219.69,539,0.46,Current,0
LN703043,CUST109361,Personal,29756.01,14.15,12,2023-11-19,2673.81,574,0.41,Paid Off,0
LN703044,CUST101021,BNPL,326.55,7.85,48,2021-08-18,7.95,607,0.72,Current,0
LN703045,CUST109716,Personal,21098.57,12.71,48,2024-11-30,562.99,641,0.49,Current,0
LN703046,CUST101205,Debt Consolidation,18613.83,13.23,36,2022-10-29,629.24,548,0.58,Late,60
LN703047,CUST110380,Auto,29012.34,7.99,12,2021-01-10,2523.6,821,0.43,Current,0
LN703048,CUST107000,BNPL,726.01,11.25,6,2021-12-04,125,685,0.45,Current,0
LN703049,CUST106849,Auto,34219.52,10.33,6,2025-06-10,5876.31,721,0.34,Paid Off,0
LN703050,CUST109446,Personal,8856.37,6.48,48,2022-01-29,209.95,712,0.32,Paid Off,0
LN703051,CUST101949,Personal,9879.34,13.04,36,2022-02-22,333.06,629,0.53,Current,0
LN703052,CUST103243,BNPL,1357,14.77,48,2026-03-01,37.61,684,0.41,Current,0
LN703053,CUST100764,Personal,7831.48,9.35,36,2026-06-17,250.32,695,0.4,Current,0
LN703054,CUST109088,BNPL,502.03,11.99,24,2021-12-18,23.63,596,0.34,Current,0
LN703055,CUST109691,Personal,7131.44,14.25,12,2025-02-25,641.15,633,0.49,Paid Off,0
LN703056,CUST103834,BNPL,1347.21,14.68,36,2021-09-11,46.49,590,0.24,Paid Off,0
LN703057,CUST108104,Personal,10523.33,15.4,48,2025-08-03,295.01,561,0.46,Default,243
LN703058,CUST108918,Personal,19516.7,12.83,12,2025-08-20,1741.62,637,0.48,Current,0
LN703059,CUST110069,Auto,29761.66,15.61,36,2022-10-17,1040.61,616,0.36,Paid Off,0
LN703060,CUST104232,Personal,16742.35,13.86,24,2026-02-07,802.74,580,0.63,Current,0
LN703061,CUST101453,BNPL,829.29,10.29,6,2021-02-23,142.39,571,0.52,Paid Off,0
LN703062,CUST107552,Auto,21557.74,17.8,48,2021-09-05,631.01,562,0.33,Late,37
LN703063,CUST100479,Personal,3682.26,9.84,12,2022-10-10,323.46,730,0.4,Current,0
LN703064,CUST100614,Personal,30107,14.71,24,2021-03-12,1455.64,551,0.4,Paid Off,0
LN703065,CUST108386,Personal,23587.89,17.35,24,2021-06-16,1170.21,500,0.3,Paid Off,0
LN703066,CUST108338,BNPL,997.37,8.02,24,2024-04-01,45.12,760,0.22,Current,0
LN703067,CUST107225,Debt Consolidation,18436.07,10.23,6,2024-03-20,3165.01,671,0.54,Default,100
LN703068,CUST101135,Personal,12854.14,14.71,12,2021-03-14,1158.43,615,0.64,Current,0
LN703069,CUST101133,Personal,15007.45,16.1,60,2024-04-05,365.75,679,0.4,Late,87
LN703070,CUST100109,BNPL,573.39,9.58,24,2023-10-25,26.35,630,0.63,Paid Off,0
LN703071,CUST108541,Personal,6331.34,13.52,12,2023-11-22,567.04,678,0.22,Current,0
LN703072,CUST107082,Auto,33943.24,13.67,12,2023-09-05,3042.4,645,0.43,Current,0
LN703073,CUST104402,BNPL,850.3,9.57,24,2024-06-01,39.07,730,0.22,Paid Off,0
LN703074,CUST104286,Auto,29645.22,18.45,6,2021-05-20,5210.13,508,0.5,Default,223
LN703075,CUST106804,Personal,30190.92,19.49,36,2024-04-28,1114.17,517,0.55,Default,268
LN703076,CUST110779,Personal,21408.04,18.24,60,2022-07-10,546.42,499,0.66,Current,0
LN703077,CUST110330,Personal,4724,14.28,12,2024-11-03,424.78,576,0.49,Current,0
LN703078,CUST105595,BNPL,909.17,11.85,24,2024-07-06,42.73,525,0.58,Current,0
LN703079,CUST102133,Personal,19410.46,12.61,24,2022-03-05,919.26,688,0.23,Current,0
LN703080,CUST100667,Personal,3835.94,13.43,24,2021-03-07,183.14,617,0.4,Current,0
LN703081,CUST109535,Personal,6132.48,7.29,24,2021-04-08,275.37,807,0.18,Paid Off,0
LN703082,CUST110815,Auto,11374.67,14.84,6,2023-05-10,1978.67,604,0.71,Paid Off,0
LN703083,CUST104987,Personal,28642.7,11.96,48,2025-10-07,753.71,661,0.26,Current,0
LN703084,CUST100600,Personal,28572.17,12.22,48,2023-08-25,755.5,586,0.49,Default,132
LN703085,CUST104250,Personal,32359.08,12.39,12,2024-11-18,2880.97,691,0.52,Current,0
LN703086,CUST102266,Auto,19999.83,9.7,48,2022-11-17,504.37,686,0.31,Current,0
LN703087,CUST100072,Personal,4225.71,11,12,2022-07-18,373.48,651,0.22,Late,59
LN703088,CUST107329,Auto,28219.74,12.91,24,2024-06-02,1340.43,643,0.55,Paid Off,0
LN703089,CUST108210,Personal,22277.43,18.21,36,2021-10-05,807.73,582,0.33,Paid Off,0
LN703090,CUST107636,Personal,34861.06,13.64,36,2024-06-21,1185.38,603,0.38,Current,0
LN703091,CUST107991,Auto,17691.88,8.44,48,2021-02-16,435.57,747,0.24,Paid Off,0
LN703092,CUST105510,Personal,8113.87,8.15,24,2025-09-21,367.52,688,0.29,Current,0
LN703093,CUST102053,BNPL,279.67,15.71,24,2023-02-18,13.65,585,0.54,Paid Off,0
LN703094,CUST106800,BNPL,703.66,14.93,48,2022-05-11,19.56,620,0.54,Paid Off,0
LN703095,CUST106143,Personal,32643.39,9.08,60,2024-01-01,678.89,742,0.22,Late,53
LN703096,CUST108516,Auto,21631.08,13.61,36,2025-12-31,735.21,649,0.32,Current,0
LN703097,CUST105307,Auto,17843.94,13.41,24,2024-09-28,851.77,609,0.73,Current,0
LN703098,CUST102131,Auto,27832.05,16.82,24,2023-01-15,1373.67,531,0.34,Paid Off,0
LN703099,CUST100350,Personal,34769.87,18.01,48,2022-01-31,1021.55,443,0.54,Paid Off,0
LN703100,CUST100154,Debt Consolidation,12926.02,12.56,36,2023-10-11,432.79,662,0.41,Current,0
LN703101,CUST100625,Personal,3841.15,11.39,12,2021-09-22,340.19,705,0.09,Paid Off,0
LN703102,CUST102753,Auto,33886.76,10.98,24,2024-12-31,1579.07,697,0.41,Current,0
LN703103,CUST102537,Personal,24674.8,12.66,12,2024-02-05,2199.95,702,0.42,Paid Off,0
LN703104,CUST104951,Personal,23459.1,7.15,60,2022-12-17,466.18,775,0.33,Current,0
LN703105,CUST110598,Auto,6430.07,13.14,48,2025-07-29,172.95,642,0.48,Current,0
LN703106,CUST104108,Personal,21517.15,15,12,2024-08-10,1942.1,525,0.48,Current,0
LN703107,CUST105409,Debt Consolidation,5657.2,12.63,36,2026-06-14,189.61,669,0.39,Current,0
LN703108,CUST103234,BNPL,113.97,12.75,36,2022-09-10,3.83,675,0.4,Paid Off,0
LN703109,CUST110578,BNPL,971.25,13.38,36,2026-04-10,32.9,634,0.44,Current,0
LN703110,CUST103617,BNPL,1375.19,17.4,12,2023-03-20,125.69,506,0.42,Default,177
LN703111,CUST106631,Personal,29944.08,21.72,24,2023-10-15,1549.31,456,0.57,Default,193
LN703112,CUST103475,Debt Consolidation,34191.32,13.46,36,2025-09-24,1159.63,630,0.57,Default,227
LN703113,CUST101436,Personal,4497.71,11.99,60,2022-12-09,100.03,598,0.35,Current,0
LN703114,CUST103149,Personal,14216.59,6.65,24,2026-04-05,634.26,776,0.21,Current,0
LN703115,CUST108175,Personal,13420.27,11.91,24,2021-09-28,631.17,660,0.36,Paid Off,0
LN703116,CUST101790,Personal,17627.72,12.59,24,2025-01-14,834.66,621,0.34,Current,0
LN703117,CUST101192,Personal,18767.22,14.37,24,2024-08-17,904.35,634,0.42,Current,0
LN703118,CUST104205,Personal,10276.7,9.06,36,2021-03-04,327.08,647,0.63,Late,65
LN703119,CUST107590,Personal,16768.99,5.75,12,2021-03-03,1441.32,731,0.19,Current,0
LN703120,CUST109939,Debt Consolidation,15374.38,10.42,60,2025-07-23,329.85,671,0.24,Current,0
LN703121,CUST104828,Personal,29743.53,15.63,12,2022-08-24,2693.45,623,0.34,Current,0
LN703122,CUST109441,BNPL,391.78,12.73,6,2023-05-01,67.74,706,0.51,Late,46
LN703123,CUST105626,Debt Consolidation,20700.77,16.18,48,2025-02-07,588.58,629,0.37,Current,0
LN703124,CUST104200,Personal,31242.22,4.64,36,2022-03-30,931.32,734,0.27,Current,0
LN703125,CUST101689,Auto,12880.89,18.4,6,2025-08-01,2263.49,578,0.35,Default,90
LN703126,CUST102442,BNPL,1388.68,10.99,24,2023-01-09,64.72,676,0.34,Current,0
LN703127,CUST100343,Personal,15137.14,12.01,36,2022-04-11,502.84,570,0.42,Default,129
LN703128,CUST109647,Debt Consolidation,12665.45,15.38,36,2021-11-17,441.41,586,0.56,Paid Off,0
LN703129,CUST101386,Personal,21079.89,9.95,24,2022-04-23,972.24,659,0.45,Current,0
LN703130,CUST102936,BNPL,1004.65,11.98,24,2025-10-17,47.28,641,0.64,Current,0
LN703131,CUST108932,Auto,33185.13,15.95,24,2021-08-21,1624.05,603,0.39,Current,0
LN703132,CUST109759,Personal,4465.9,13.39,48,2022-11-26,120.68,572,0.41,Current,0
LN703133,CUST109874,Personal,11613.45,12.13,24,2024-09-03,547.39,712,0.31,Current,0
LN703134,CUST102478,Personal,8280.62,9.5,24,2024-05-25,380.2,685,0.28,Paid Off,0
LN703135,CUST100347,BNPL,799.05,10.57,12,2023-10-30,70.46,782,0.37,Current,0
LN703136,CUST102047,Auto,15680.83,19.25,60,2023-03-19,408.93,525,0.43,Default,226
LN703137,CUST100733,Auto,33102.61,13.39,6,2022-08-18,5734.56,599,0.55,Default,206
LN703138,CUST100067,Personal,21876.2,11.19,6,2026-06-07,3765.95,647,0.61,Current,0
LN703139,CUST110583,Personal,25894.03,15.19,24,2024-04-04,1257.85,539,0.39,Paid Off,0
LN703140,CUST110589,Auto,9937.86,16.6,36,2021-04-16,352.34,562,0.53,Default,129
LN703141,CUST104270,Auto,30609.68,11.42,36,2021-06-09,1008.22,629,0.29,Paid Off,0
LN703142,CUST100113,Debt Consolidation,9080.64,6.31,36,2024-03-16,277.53,763,0.34,Current,0
LN703143,CUST106773,Auto,7691.61,10.32,36,2021-05-05,249.34,620,0.52,Paid Off,0
LN703144,CUST105632,BNPL,514.77,10.78,24,2025-06-04,23.94,686,0.39,Late,23
LN703145,CUST106905,BNPL,498.07,9.7,12,2024-04-20,43.72,738,0.2,Current,0
LN703146,CUST105609,Personal,3119.45,13.6,60,2024-02-26,71.94,536,0.61,Current,0
LN703147,CUST105152,Auto,22243.94,8.09,24,2021-11-28,1006.95,752,0.33,Current,0
LN703148,CUST103421,Auto,17227.24,11.82,36,2021-11-05,570.71,617,0.66,Current,0
LN703149,CUST107522,Auto,8571.22,16.63,24,2021-05-14,422.26,634,0.37,Current,0
LN703150,CUST109462,BNPL,1179.44,17.97,12,2023-05-13,108.11,537,0.4,Late,39
LN703151,CUST108140,Personal,4288.43,10.22,36,2023-03-29,138.82,644,0.42,Paid Off,0
LN703152,CUST108558,Personal,11442.98,17.99,6,2024-06-25,2008.47,623,0.41,Current,0
LN703153,CUST102308,Personal,14432.46,10.02,36,2022-09-15,465.83,624,0.29,Paid Off,0
LN703154,CUST106042,Auto,2157.05,9.31,12,2021-02-05,188.95,667,0.38,Paid Off,0
LN703155,CUST110807,Personal,6443.77,17.12,24,2024-07-09,318.97,550,0.57,Current,0
LN703156,CUST104235,Personal,23086.14,15.28,48,2024-11-17,645.79,539,0.41,Default,243
LN703157,CUST105729,Personal,5590.46,12.93,12,2024-01-19,499.14,601,0.31,Current,0
LN703158,CUST106342,Auto,33785.17,13.66,12,2023-11-01,3028.07,678,0.36,Current,0
LN703159,CUST103399,Personal,12328.54,8.94,12,2024-02-29,1077.81,757,0.27,Current,0
LN703160,CUST108653,Debt Consolidation,18631.63,15.76,36,2021-11-10,652.83,588,0.34,Current,0
LN703161,CUST102809,Personal,5964.03,11.92,6,2025-09-01,1028.85,608,0.29,Current,0
LN703162,CUST109617,Debt Consolidation,27060.51,9.65,12,2026-05-15,2374.65,761,0.12,Current,0
LN703163,CUST110902,Auto,21407.07,12.28,36,2021-05-08,713.89,648,0.53,Paid Off,0
LN703164,CUST110793,Debt Consolidation,9018.3,11.16,24,2024-02-06,420.99,609,0.41,Paid Off,0
LN703165,CUST102563,Auto,25597.85,21.2,48,2021-04-03,795.41,499,0.48,Default,112
LN703166,CUST106424,Personal,8671.88,10.38,36,2026-06-07,281.37,677,0.16,Current,0
LN703167,CUST103378,Auto,8835.86,10.87,36,2021-09-22,288.73,727,0.47,Current,0
LN703168,CUST110637,Personal,10837.32,13.5,48,2022-03-22,293.43,608,0.53,Current,0
LN703169,CUST107793,BNPL,205.56,14.29,24,2021-03-15,9.9,627,0.5,Default,214
LN703170,CUST104748,BNPL,480.09,18.62,36,2022-04-28,17.51,568,0.37,Paid Off,0
LN703171,CUST103069,BNPL,1297.01,10.93,12,2023-06-21,114.59,635,0.52,Current,0
LN703172,CUST106261,BNPL,1294.01,13.43,60,2026-05-11,29.73,646,0.42,Current,0
LN703173,CUST102243,Personal,13679.5,13.79,12,2022-10-12,1226.89,595,0.55,Default,172
LN703174,CUST100155,Auto,18304.14,14.11,60,2022-09-13,426.95,609,0.62,Current,0
LN703175,CUST110239,Personal,21934.73,10.61,24,2021-03-15,1018.36,709,0.37,Late,32
LN703176,CUST106420,Auto,22001.87,11.62,36,2024-12-15,726.79,636,0.35,Current,0
LN703177,CUST100637,Personal,26856.26,11.93,12,2025-05-27,2385.27,673,0.52,Late,40
LN703178,CUST110226,Auto,27745.26,11.76,24,2025-04-19,1302.96,548,0.36,Current,0
LN703179,CUST104186,Auto,29503.36,10.47,36,2021-07-16,958.51,655,0.3,Late,52
LN703180,CUST105729,Personal,17043.12,14.81,60,2022-06-18,403.76,601,0.45,Current,0
LN703181,CUST103759,BNPL,1384.42,12,12,2026-06-01,123,667,0.55,Current,0
LN703182,CUST105922,Auto,8636.37,13.65,12,2024-10-04,774.01,572,0.47,Current,0
LN703183,CUST103976,BNPL,308.99,13.92,6,2021-02-27,53.61,597,0.56,Current,0
LN703184,CUST108462,Personal,12888.11,12.05,24,2021-02-18,606.99,737,0.3,Paid Off,0
LN703185,CUST107281,Personal,23794.93,12.53,24,2023-08-29,1126.01,618,0.4,Current,0
LN703186,CUST109946,BNPL,435.38,11.9,24,2025-01-02,20.47,632,0.56,Default,132
LN703187,CUST110425,BNPL,1320.14,10.18,12,2024-06-19,116.17,669,0.52,Late,59
LN703188,CUST100928,Auto,11259.15,11.12,6,2021-10-04,1937.85,647,0.45,Paid Off,0
LN703189,CUST106513,Personal,23692.37,14.81,12,2024-05-04,2136.31,563,0.45,Current,0
LN703190,CUST101568,Personal,9271.72,13.34,6,2025-11-08,1605.97,626,0.45,Current,0
LN703191,CUST103220,Personal,19094.56,13.36,12,2026-02-04,1708.7,599,0.36,Current,0
LN703192,CUST103850,BNPL,236.96,13.2,48,2021-03-08,6.38,696,0.34,Paid Off,0
LN703193,CUST101816,Personal,29821.18,15.43,24,2025-04-22,1452.03,506,0.49,Current,0
LN703194,CUST106224,Auto,32784.28,10.9,60,2023-01-08,711.18,637,0.73,Current,0
LN703195,CUST106792,Personal,25321.33,16.08,36,2024-10-14,891.22,620,0.41,Current,0
LN703196,CUST108093,BNPL,357.47,13.48,48,2021-03-31,9.68,625,0.44,Current,0
LN703197,CUST110656,Auto,21013.58,13.47,12,2021-07-10,1881.51,579,0.31,Current,0
LN703198,CUST107591,Auto,29161.41,13.69,36,2021-03-06,992.28,614,0.55,Paid Off,0
LN703199,CUST100645,BNPL,351.12,13.28,12,2024-05-23,31.41,680,0.37,Current,0
LN703200,CUST108586,Personal,17067.4,9.62,12,2026-02-06,1497.48,675,0.45,Current,0
LN703201,CUST107104,Debt Consolidation,3918.48,10.59,6,2025-02-09,673.4,702,0.46,Current,0
LN703202,CUST105077,Debt Consolidation,28936.06,18.42,24,2024-08-11,1450.49,495,0.48,Default,194
LN703203,CUST103835,Debt Consolidation,32403.78,12.44,24,2021-07-04,1532.03,678,0.44,Paid Off,0
LN703204,CUST102518,Auto,17151.73,12.82,12,2021-07-20,1530.5,681,0.31,Paid Off,0
LN703205,CUST107745,Auto,12729.56,11.59,24,2024-11-26,596.79,687,0.24,Current,0
LN703206,CUST105487,Personal,24906.22,17.42,24,2026-02-19,1236.45,611,0.69,Current,0
LN703207,CUST106630,Personal,12608.55,13.17,36,2021-04-20,425.87,631,0.6,Current,0
LN703208,CUST106509,Auto,25102.46,12.44,36,2021-06-25,839.05,623,0.6,Current,0
LN703209,CUST109011,BNPL,315.01,10.49,48,2022-07-23,8.06,633,0.47,Current,0
LN703210,CUST100967,Personal,22938.36,8.93,36,2023-12-26,728.69,673,0.46,Default,258
LN703211,CUST102427,BNPL,257,13.38,60,2023-03-24,5.9,698,0.15,Late,63
LN703212,CUST101033,Personal,16359.63,17.08,12,2025-12-22,1492.7,564,0.73,Current,0
LN703213,CUST107100,Personal,1844.72,15.62,24,2022-09-27,89.99,639,0.31,Late,67
LN703214,CUST110650,BNPL,307.61,9.26,12,2022-10-19,26.94,705,0.14,Current,0
LN703215,CUST103525,Personal,9396.86,10.25,36,2022-02-08,304.31,731,0.27,Paid Off,0
LN703216,CUST109589,Auto,26044.19,9.02,48,2023-01-17,648.36,667,0.5,Current,0
LN703217,CUST104902,Personal,31374.47,12.5,60,2021-08-31,705.86,659,0.36,Current,0
LN703218,CUST108761,Personal,20969.22,13.32,24,2023-03-05,1000.07,630,0.49,Paid Off,0
LN703219,CUST107405,Debt Consolidation,2175.37,10.95,12,2024-09-25,192.21,660,0.57,Default,127
LN703220,CUST109010,Auto,26874.59,14.24,24,2023-07-31,1293.38,607,0.31,Paid Off,0
LN703221,CUST102857,Personal,12073.63,10.95,12,2021-11-16,1066.81,624,0.5,Current,0
LN703222,CUST108975,Personal,6480.45,11.82,12,2023-11-11,575.23,591,0.56,Default,171
LN703223,CUST101068,Personal,5817.83,15.69,12,2022-04-01,527,618,0.44,Late,66
LN703224,CUST104862,Auto,7462.1,14.08,36,2026-05-07,255.33,698,0.18,Current,0
LN703225,CUST101227,Personal,2073.33,10.66,24,2024-02-09,96.31,762,0.08,Paid Off,0
LN703226,CUST104907,Personal,31316.82,13.73,36,2024-04-10,1066.23,677,0.13,Current,0
LN703227,CUST106184,Personal,3868.21,17.74,12,2025-08-23,354.16,572,0.59,Current,0
LN703228,CUST107733,BNPL,1456.44,15.15,60,2022-05-14,34.76,607,0.53,Current,0
LN703229,CUST110949,Debt Consolidation,9321.56,12.03,48,2025-07-15,245.61,698,0.32,Current,0
LN703230,CUST100265,Personal,26134.41,17.49,36,2021-06-03,938.15,649,0.57,Paid Off,0
LN703231,CUST103030,Personal,16268.98,16.41,6,2021-04-25,2842.74,591,0.72,Paid Off,0
LN703232,CUST101956,Personal,25423.85,14.74,36,2022-08-20,878.09,579,0.51,Paid Off,0
LN703233,CUST108339,Personal,24803.13,14.39,24,2021-03-10,1195.44,655,0.42,Late,24
LN703234,CUST107110,BNPL,1495.65,14.32,36,2024-10-29,51.35,570,0.34,Current,0
LN703235,CUST108973,Personal,14971.18,14.21,36,2022-07-20,513.21,630,0.4,Current,0
LN703236,CUST100347,Personal,32525.67,6.81,12,2026-06-07,2811.49,782,0.3,Current,0
LN703237,CUST103639,BNPL,1082.85,12.95,6,2026-05-06,187.35,613,0.4,Current,0
LN703238,CUST107077,Personal,1561.82,12.85,24,2023-11-27,74.14,685,0.38,Paid Off,0
LN703239,CUST107288,Debt Consolidation,23604.26,14,24,2025-01-23,1133.31,591,0.56,Current,0
LN703240,CUST107781,BNPL,594.23,7.97,60,2025-10-24,12.04,641,0.55,Current,0
LN703241,CUST105742,Debt Consolidation,34240.67,11.32,36,2023-07-29,1126.19,547,0.26,Current,0
LN703242,CUST100592,Personal,4540.43,10.42,60,2024-10-20,97.41,684,0.38,Current,0
LN703243,CUST107226,Personal,18608.61,21.31,48,2023-04-05,579.34,476,0.49,Default,243
LN703244,CUST108622,Personal,3107.17,13.43,60,2023-02-06,71.38,610,0.53,Current,0
LN703245,CUST108317,Personal,11412.72,11.91,48,2024-06-19,300.04,712,0.63,Late,27
LN703246,CUST109456,Personal,2103.99,14.28,24,2025-06-28,101.3,580,0.35,Current,0
LN703247,CUST101269,Auto,11981.59,12.91,48,2025-08-22,320.9,645,0.58,Current,0
LN703248,CUST108266,Auto,1833.23,14.55,12,2022-01-09,165.08,628,0.47,Paid Off,0
LN703249,CUST100219,BNPL,1004.5,13.65,12,2026-03-03,90.03,680,0.27,Current,0
LN703250,CUST105981,BNPL,855.64,12.88,24,2021-02-06,40.63,587,0.42,Paid Off,0
LN703251,CUST105990,Auto,18972.15,15.55,12,2023-12-07,1717.32,637,0.61,Current,0
LN703252,CUST107040,Debt Consolidation,33144.64,10.98,12,2023-07-29,2929.07,715,0.46,Late,26
LN703253,CUST102801,BNPL,193.08,11.15,12,2026-05-01,17.08,696,0.42,Current,0
LN703254,CUST101185,Debt Consolidation,14168.4,9.99,48,2021-03-08,359.28,702,0.46,Late,32
LN703255,CUST103321,BNPL,885.4,10.99,36,2021-11-13,28.98,704,0.3,Paid Off,0
LN703256,CUST101266,BNPL,569.25,15.08,36,2023-08-31,19.76,507,0.45,Current,0
LN703257,CUST100239,Auto,30910.21,14.85,36,2026-01-27,1069.24,596,0.45,Current,0
LN703258,CUST100857,Debt Consolidation,15767.44,12.85,60,2023-01-18,357.55,617,0.23,Current,0
LN703259,CUST101636,BNPL,1303.97,13.01,48,2021-12-12,34.99,642,0.45,Current,0
LN703260,CUST107848,Debt Consolidation,21225.09,16,24,2021-10-22,1039.25,582,0.59,Paid Off,0
LN703261,CUST104106,BNPL,1091.88,11.97,36,2024-01-03,36.25,623,0.68,Current,0
LN703262,CUST109075,Debt Consolidation,14553.92,22.09,36,2021-06-16,556.5,459,0.63,Default,98
LN703263,CUST105194,BNPL,636.96,12.6,48,2025-12-26,16.96,660,0.44,Late,40
LN703264,CUST102558,Auto,9780.94,10.08,24,2025-11-16,451.7,648,0.34,Current,0
