ticket_id,customer_id,ticket_date,category,channel,priority,resolution_hours,resolved,satisfaction_score
TCK511570,CUST105538,2025-01-22,Billing,In-App Chat,Low,22.3,TRUE,4
TCK511571,CUST104873,2021-08-20,Card Issue,Phone,Medium,28.1,TRUE,5
TCK511572,CUST102277,2023-02-27,Loan Inquiry,In-App Chat,Medium,4,TRUE,3
TCK511573,CUST105438,2026-01-14,Loan Inquiry,In-App Chat,High,17.2,TRUE,3
TCK511574,CUST104095,2026-01-12,Login/Access,In-App Chat,Medium,4,TRUE,5
TCK511575,CUST101530,2026-04-20,Login/Access,Twitter/X,Medium,18.3,TRUE,1
TCK511576,CUST100404,2026-05-06,Card Issue,In-App Chat,Medium,3.3,TRUE,5
TCK511577,CUST108210,2022-01-10,Fraud/Dispute,In-App Chat,Medium,10.3,TRUE,2
TCK511578,CUST100456,2022-05-20,Billing,Email,Low,25.1,TRUE,4
TCK511579,CUST100531,2024-04-25,Loan Inquiry,Phone,Low,11.1,TRUE,3
TCK511580,CUST106612,2022-11-21,Loan Inquiry,Email,Low,6.1,FALSE,4
TCK511581,CUST104683,2021-08-28,Loan Inquiry,In-App Chat,Medium,3.8,TRUE,5
TCK511582,CUST108954,2024-11-23,Loan Inquiry,Phone,Medium,8.2,TRUE,5
TCK511583,CUST106516,2023-10-15,Billing,Twitter/X,Low,3.4,TRUE,2
TCK511584,CUST101197,2024-10-04,Card Issue,In-App Chat,High,8.9,TRUE,3
TCK511585,CUST105973,2023-12-05,Card Issue,Phone,Medium,0.6,TRUE,4
TCK511586,CUST108659,2021-04-07,Complaint,Twitter/X,Medium,4.4,TRUE,4
TCK511587,CUST107498,2021-12-13,General,Email,High,4.5,TRUE,2
TCK511588,CUST107159,2025-10-24,Card Issue,In-App Chat,Medium,5.1,TRUE,4
TCK511589,CUST110397,2025-08-26,Loan Inquiry,Phone,Medium,11.9,TRUE,4
TCK511590,CUST106766,2021-10-06,Login/Access,Twitter/X,Low,19.4,TRUE,5
TCK511591,CUST102872,2022-07-30,Fraud/Dispute,Email,Medium,26,TRUE,4
TCK511592,CUST100216,2026-05-09,Fraud/Dispute,Email,Low,0.5,TRUE,4
TCK511593,CUST104820,2021-07-16,General,In-App Chat,Low,7.5,TRUE,3
TCK511594,CUST105017,2022-08-09,Loan Inquiry,In-App Chat,Urgent,24.8,TRUE,3
TCK511595,CUST100741,2023-08-23,General,In-App Chat,Medium,6.6,FALSE,4
TCK511596,CUST107687,2023-03-21,Billing,Email,Low,6.1,TRUE,5
TCK511597,CUST104218,2021-10-18,Login/Access,In-App Chat,High,1.8,TRUE,5
TCK511598,CUST104881,2024-09-04,Fraud/Dispute,Email,Medium,11.8,TRUE,5
TCK511599,CUST100618,2024-07-18,Loan Inquiry,Phone,Low,6.4,TRUE,2
TCK511600,CUST101482,2025-07-01,Card Issue,In-App Chat,Medium,21.4,TRUE,3
TCK511601,CUST105555,2023-06-07,Complaint,In-App Chat,High,9.7,TRUE,5
TCK511602,CUST101903,2022-08-25,Login/Access,Email,Medium,13.2,TRUE,4
TCK511603,CUST109932,2025-04-06,Complaint,Phone,Medium,8.7,TRUE,4
TCK511604,CUST103777,2023-06-21,Billing,Email,Low,2.1,TRUE,1
TCK511605,CUST108473,2024-07-29,Loan Inquiry,Twitter/X,Low,41.8,TRUE,4
TCK511606,CUST107236,2024-06-25,Login/Access,In-App Chat,Medium,12.7,TRUE,4
TCK511607,CUST101437,2022-02-13,Card Issue,In-App Chat,Low,8.7,TRUE,5
TCK511608,CUST106263,2024-03-13,Loan Inquiry,In-App Chat,Medium,17.1,TRUE,4
TCK511609,CUST106592,2024-08-24,General,Email,Low,7.5,TRUE,3
TCK511610,CUST109340,2024-09-20,Complaint,Email,High,8.5,TRUE,4
TCK511611,CUST105611,2022-04-19,Card Issue,In-App Chat,Low,13.4,TRUE,4
TCK511612,CUST103167,2023-12-02,General,Email,High,5.6,TRUE,5
TCK511613,CUST105882,2023-04-05,Billing,In-App Chat,Low,15.5,FALSE,3
TCK511614,CUST109199,2024-02-11,Login/Access,Phone,Medium,22.7,TRUE,5
TCK511615,CUST101643,2024-09-01,Card Issue,In-App Chat,Medium,4,TRUE,4
TCK511616,CUST104048,2024-02-28,Billing,In-App Chat,High,11,TRUE,5
TCK511617,CUST105848,2026-03-04,Login/Access,Phone,Urgent,36,TRUE,3
TCK511618,CUST106081,2025-07-07,Login/Access,Phone,Medium,17.7,TRUE,3
TCK511619,CUST110550,2024-07-14,Login/Access,Email,Low,7.6,TRUE,4
TCK511620,CUST110465,2021-01-09,Fraud/Dispute,Email,Low,16,TRUE,5
TCK511621,CUST104316,2022-03-13,Complaint,In-App Chat,High,8.3,FALSE,1
TCK511622,CUST108877,2024-12-17,Fraud/Dispute,Phone,Medium,11.2,TRUE,3
TCK511623,CUST100687,2022-08-27,Loan Inquiry,Twitter/X,Low,9.6,TRUE,3
TCK511624,CUST106048,2025-08-13,Login/Access,In-App Chat,Low,17.5,TRUE,4
TCK511625,CUST102015,2021-12-31,Card Issue,In-App Chat,Medium,1.7,TRUE,4
TCK511626,CUST100357,2026-01-13,General,In-App Chat,Low,13,TRUE,4
TCK511627,CUST110097,2023-04-27,Complaint,Phone,Medium,10,TRUE,1
TCK511628,CUST110630,2021-09-12,Login/Access,Email,High,2.3,TRUE,3
TCK511629,CUST110640,2025-07-25,Loan Inquiry,In-App Chat,Low,14.3,TRUE,4
TCK511630,CUST109485,2023-09-16,Login/Access,Email,Urgent,5.4,TRUE,3
TCK511631,CUST101876,2023-05-07,General,Email,Low,8.9,TRUE,5
TCK511632,CUST101329,2021-11-23,Login/Access,Email,Low,15.4,TRUE,4
TCK511633,CUST100751,2024-12-30,Card Issue,Twitter/X,Low,1.7,TRUE,5
TCK511634,CUST105414,2021-12-11,Billing,In-App Chat,Medium,13.2,TRUE,4
TCK511635,CUST110536,2023-04-20,Login/Access,Email,Urgent,10.1,TRUE,4
TCK511636,CUST109852,2021-05-26,General,Phone,Medium,19.4,TRUE,5
TCK511637,CUST107804,2021-02-11,Card Issue,In-App Chat,Low,31.5,TRUE,5
TCK511638,CUST109473,2022-02-12,Billing,In-App Chat,Low,7.5,FALSE,4
TCK511639,CUST110283,2022-02-13,Complaint,In-App Chat,Urgent,19.2,TRUE,4
TCK511640,CUST108627,2025-08-03,Complaint,In-App Chat,Low,6.6,TRUE,4
TCK511641,CUST110387,2024-03-22,Loan Inquiry,In-App Chat,High,2.7,TRUE,4
TCK511642,CUST110397,2025-11-15,Complaint,In-App Chat,Low,21.1,TRUE,4
TCK511643,CUST104393,2024-01-02,Loan Inquiry,In-App Chat,Low,16.4,TRUE,4
TCK511644,CUST100467,2025-01-13,Login/Access,In-App Chat,Urgent,11.1,TRUE,3
TCK511645,CUST102594,2023-03-17,Billing,In-App Chat,High,6.7,TRUE,5
TCK511646,CUST110550,2021-05-20,Billing,In-App Chat,Medium,4.8,TRUE,2
TCK511647,CUST102775,2022-04-15,Billing,Email,Low,16.9,TRUE,1
TCK511648,CUST102181,2024-05-01,Loan Inquiry,In-App Chat,Medium,1.9,TRUE,1
TCK511649,CUST107105,2023-12-24,Complaint,Email,High,17.2,TRUE,4
TCK511650,CUST100951,2021-09-02,Billing,In-App Chat,Medium,3.8,FALSE,2
TCK511651,CUST109651,2023-04-01,General,In-App Chat,Medium,1.3,TRUE,1
TCK511652,CUST103328,2021-05-19,General,Email,Low,7.2,TRUE,5
TCK511653,CUST109540,2025-11-08,Complaint,Twitter/X,Urgent,10.5,TRUE,5
TCK511654,CUST105284,2023-12-12,Billing,In-App Chat,Medium,20.5,TRUE,5
TCK511655,CUST105363,2024-04-20,Card Issue,Email,Low,14.2,FALSE,5
TCK511656,CUST105891,2026-06-02,General,Phone,Medium,32.7,TRUE,5
TCK511657,CUST104909,2022-08-11,Fraud/Dispute,In-App Chat,High,5.3,TRUE,5
TCK511658,CUST100062,2025-04-02,Complaint,In-App Chat,High,2.7,TRUE,4
TCK511659,CUST109112,2025-06-12,General,In-App Chat,Urgent,18,TRUE,5
TCK511660,CUST107269,2026-05-01,Login/Access,Email,Low,15.6,TRUE,5
TCK511661,CUST102613,2024-09-13,Card Issue,Twitter/X,Medium,7.6,TRUE,5
TCK511662,CUST105042,2026-05-15,General,Email,Medium,6,TRUE,4
TCK511663,CUST108860,2025-05-30,Billing,In-App Chat,Low,9.2,TRUE,4
TCK511664,CUST110840,2022-05-18,Billing,Email,Medium,11.4,TRUE,3
TCK511665,CUST104097,2023-04-28,General,In-App Chat,High,8.5,TRUE,5
TCK511666,CUST107079,2024-04-12,Login/Access,Twitter/X,Medium,10.1,TRUE,5
TCK511667,CUST107803,2024-02-24,Login/Access,In-App Chat,Medium,9.3,TRUE,5
TCK511668,CUST101165,2022-06-27,Billing,Email,Medium,9.8,TRUE,5
TCK511669,CUST103118,2026-04-25,Login/Access,Phone,Low,2.1,TRUE,4
TCK511670,CUST110125,2024-06-21,Loan Inquiry,Email,Medium,19.1,TRUE,4
TCK511671,CUST104902,2025-05-11,Billing,Phone,Urgent,4.7,TRUE,2
TCK511672,CUST102895,2024-10-19,Login/Access,In-App Chat,High,5.4,TRUE,4
TCK511673,CUST106288,2024-07-10,Login/Access,In-App Chat,Low,12.9,TRUE,5
TCK511674,CUST102607,2025-07-15,Loan Inquiry,In-App Chat,Medium,13.2,TRUE,3
TCK511675,CUST108794,2022-01-18,Billing,In-App Chat,Low,69.9,TRUE,5
TCK511676,CUST110171,2023-06-10,Fraud/Dispute,Phone,Medium,18.8,TRUE,3
TCK511677,CUST107200,2022-12-29,Loan Inquiry,In-App Chat,Low,10.3,TRUE,5
TCK511678,CUST107226,2021-11-26,General,Email,Medium,12.7,TRUE,4
TCK511679,CUST103677,2024-07-13,Billing,Email,Low,21.6,FALSE,1
TCK511680,CUST105624,2023-02-03,Card Issue,Phone,Urgent,13.6,TRUE,5
TCK511681,CUST109012,2026-03-11,Login/Access,Phone,Medium,34,TRUE,5
TCK511682,CUST106093,2024-12-07,General,Phone,High,3.9,TRUE,3
TCK511683,CUST101089,2025-10-13,Loan Inquiry,In-App Chat,High,35.9,TRUE,5
TCK511684,CUST105940,2024-04-01,General,In-App Chat,Medium,10.4,TRUE,5
TCK511685,CUST100940,2023-09-05,Fraud/Dispute,Twitter/X,Medium,9.5,TRUE,3
TCK511686,CUST103861,2025-09-22,Billing,In-App Chat,Low,5.9,TRUE,3
TCK511687,CUST110437,2022-09-06,Login/Access,Phone,Medium,20.9,TRUE,5
TCK511688,CUST104869,2022-01-16,Login/Access,Phone,Low,14.6,TRUE,5
TCK511689,CUST109933,2022-04-15,Fraud/Dispute,In-App Chat,Urgent,26.8,TRUE,3
TCK511690,CUST105199,2023-08-17,Login/Access,In-App Chat,Medium,24.1,FALSE,2
TCK511691,CUST104341,2025-08-29,Loan Inquiry,In-App Chat,Medium,16.4,TRUE,5
TCK511692,CUST106131,2024-01-29,Login/Access,Email,Low,3.2,TRUE,5
TCK511693,CUST106824,2024-04-11,Billing,In-App Chat,Medium,2.2,TRUE,4
TCK511694,CUST107860,2025-03-18,General,Phone,Low,19.9,TRUE,4
TCK511695,CUST103046,2024-07-30,Billing,In-App Chat,Medium,34.8,TRUE,3
TCK511696,CUST101254,2026-01-21,Login/Access,In-App Chat,Low,12.2,TRUE,4
TCK511697,CUST105238,2021-04-20,Card Issue,Phone,Medium,3.1,TRUE,5
TCK511698,CUST107047,2021-06-12,Fraud/Dispute,In-App Chat,High,21.2,TRUE,5
TCK511699,CUST101671,2026-06-04,Card Issue,In-App Chat,Medium,7.3,TRUE,4
TCK511700,CUST100336,2024-09-26,Billing,Email,Low,6.6,TRUE,4
TCK511701,CUST108352,2022-01-01,Login/Access,In-App Chat,Medium,10,TRUE,4
TCK511702,CUST104691,2024-02-22,General,Email,Medium,6,TRUE,2
TCK511703,CUST107456,2026-02-27,Card Issue,Phone,Urgent,17.2,TRUE,3
TCK511704,CUST100097,2022-01-17,Fraud/Dispute,In-App Chat,Low,3.2,TRUE,5
TCK511705,CUST109153,2025-03-23,Fraud/Dispute,Phone,Medium,19.6,TRUE,3
TCK511706,CUST110004,2026-02-09,General,In-App Chat,Medium,11.2,TRUE,4
TCK511707,CUST101268,2025-11-18,Complaint,In-App Chat,Medium,18.5,TRUE,4
TCK511708,CUST101613,2024-01-16,Complaint,Twitter/X,Medium,23.3,TRUE,1
TCK511709,CUST105994,2022-08-24,Complaint,Phone,Medium,0.9,TRUE,5
TCK511710,CUST101792,2021-09-02,Billing,In-App Chat,Low,5.2,TRUE,5
TCK511711,CUST102874,2023-06-21,Loan Inquiry,In-App Chat,Low,8.8,TRUE,2
TCK511712,CUST108955,2023-08-14,Complaint,In-App Chat,Medium,9.8,FALSE,3
TCK511713,CUST108250,2022-03-01,Login/Access,Email,Low,18.4,TRUE,5
TCK511714,CUST110483,2025-05-13,General,Phone,Medium,5.4,TRUE,2
TCK511715,CUST109800,2025-08-02,General,In-App Chat,High,2.9,TRUE,5
TCK511716,CUST103326,2021-12-26,Login/Access,Email,Low,7.9,TRUE,5
TCK511717,CUST110843,2024-11-19,General,Email,High,9,FALSE,3
TCK511718,CUST104750,2026-06-13,Complaint,In-App Chat,Medium,11.5,TRUE,1
TCK511719,CUST106057,2021-06-21,Login/Access,Twitter/X,Low,7.5,TRUE,4
TCK511720,CUST103997,2024-02-29,Loan Inquiry,Phone,High,8.7,TRUE,4
TCK511721,CUST106368,2025-05-18,General,In-App Chat,Medium,3.3,TRUE,5
TCK511722,CUST105526,2023-12-05,General,Phone,Low,11,FALSE,1
TCK511723,CUST103267,2022-05-07,Billing,Phone,High,17.1,TRUE,4
TCK511724,CUST105736,2026-05-02,Card Issue,Twitter/X,Urgent,3,TRUE,4
TCK511725,CUST107822,2021-10-16,Complaint,Twitter/X,High,14.7,TRUE,4
TCK511726,CUST105601,2026-04-21,Card Issue,In-App Chat,Urgent,29.2,TRUE,5
TCK511727,CUST109177,2025-12-11,Complaint,Twitter/X,Medium,13.2,TRUE,5
TCK511728,CUST109676,2022-01-15,Card Issue,In-App Chat,Low,1.6,TRUE,4
TCK511729,CUST104552,2021-02-03,Card Issue,In-App Chat,Low,2.2,TRUE,4
TCK511730,CUST108330,2023-06-13,Complaint,In-App Chat,Low,20.7,FALSE,3
TCK511731,CUST110109,2025-02-04,Login/Access,Twitter/X,Medium,7.8,TRUE,5
TCK511732,CUST108343,2021-05-23,Loan Inquiry,Email,High,8.4,TRUE,5
TCK511733,CUST105195,2021-01-26,Loan Inquiry,In-App Chat,Low,16,TRUE,3
TCK511734,CUST107778,2022-07-17,Loan Inquiry,In-App Chat,Medium,9.8,TRUE,4
TCK511735,CUST104620,2021-08-15,Fraud/Dispute,In-App Chat,Urgent,2.5,TRUE,2
TCK511736,CUST103581,2025-03-12,Loan Inquiry,Phone,High,9.6,TRUE,5
TCK511737,CUST106899,2021-06-25,Loan Inquiry,Email,Low,14.4,TRUE,5
TCK511738,CUST100675,2024-11-07,Fraud/Dispute,In-App Chat,Low,2.8,TRUE,2
TCK511739,CUST101819,2026-04-27,Billing,Twitter/X,High,10.5,TRUE,4
TCK511740,CUST106178,2022-06-24,General,Email,High,2.8,TRUE,4
TCK511741,CUST104492,2022-07-23,Fraud/Dispute,Phone,Medium,17.9,TRUE,4
TCK511742,CUST102004,2024-05-10,Loan Inquiry,In-App Chat,Low,34.4,TRUE,5
TCK511743,CUST110322,2023-02-19,Loan Inquiry,In-App Chat,Low,8.5,FALSE,2
TCK511744,CUST110966,2026-03-23,Billing,Twitter/X,High,16.6,TRUE,4
TCK511745,CUST104283,2021-10-14,Loan Inquiry,Email,Medium,11.2,TRUE,5
TCK511746,CUST107783,2022-02-10,Billing,Phone,Medium,2.7,TRUE,5
TCK511747,CUST108947,2023-04-30,Billing,In-App Chat,Low,14.6,TRUE,5
TCK511748,CUST102780,2023-07-25,Login/Access,In-App Chat,Low,16.3,TRUE,5
TCK511749,CUST102520,2023-06-27,Complaint,Email,Low,16,TRUE,4
TCK511750,CUST107184,2024-10-04,Billing,Email,Medium,16.9,TRUE,2
TCK511751,CUST104015,2021-05-10,Complaint,Phone,Urgent,27.2,TRUE,5
TCK511752,CUST103327,2026-04-29,Billing,Twitter/X,High,5.8,TRUE,1
TCK511753,CUST108368,2025-09-19,General,Twitter/X,High,12.2,TRUE,4
TCK511754,CUST109462,2022-09-05,Loan Inquiry,In-App Chat,High,4.9,TRUE,5
TCK511755,CUST100733,2025-05-21,Card Issue,In-App Chat,Low,11.6,TRUE,4
TCK511756,CUST104254,2025-10-02,Loan Inquiry,Twitter/X,Low,12.9,TRUE,4
TCK511757,CUST109308,2026-01-05,Login/Access,Phone,Low,38.5,TRUE,4
TCK511758,CUST108064,2025-08-21,Complaint,Email,Low,24.7,TRUE,4
TCK511759,CUST110362,2024-06-01,General,Email,Urgent,18.6,TRUE,3
TCK511760,CUST106163,2025-06-03,Loan Inquiry,Email,High,9,TRUE,5
TCK511761,CUST108518,2022-12-12,Complaint,In-App Chat,Medium,16.1,TRUE,5
TCK511762,CUST102603,2024-02-13,Card Issue,Phone,Medium,11.1,TRUE,4
TCK511763,CUST101567,2023-11-20,Complaint,In-App Chat,Low,19.3,TRUE,3
TCK511764,CUST101024,2021-01-24,Billing,In-App Chat,High,34.8,TRUE,4
TCK511765,CUST109676,2026-04-02,Complaint,In-App Chat,Medium,13.6,TRUE,4
TCK511766,CUST107495,2023-12-05,General,In-App Chat,High,10.8,TRUE,4
TCK511767,CUST104446,2024-05-04,Login/Access,In-App Chat,Low,4,TRUE,5
TCK511768,CUST108217,2023-04-14,Card Issue,In-App Chat,High,16.1,TRUE,4
TCK511769,CUST109490,2023-09-07,Login/Access,Phone,High,3,TRUE,3
TCK511770,CUST107765,2022-10-28,Card Issue,In-App Chat,Medium,16.4,TRUE,5
TCK511771,CUST100371,2022-01-22,Loan Inquiry,Email,Medium,3.5,TRUE,2
TCK511772,CUST103115,2025-02-21,Fraud/Dispute,Email,Low,13.6,TRUE,3
TCK511773,CUST100873,2024-01-31,Card Issue,Email,Low,9.7,TRUE,5
TCK511774,CUST108052,2025-01-10,Fraud/Dispute,In-App Chat,Low,12.9,TRUE,4
TCK511775,CUST109996,2025-01-07,Complaint,Email,High,8,TRUE,4
TCK511776,CUST105234,2024-01-21,General,Phone,High,4.8,TRUE,3
TCK511777,CUST106414,2021-06-14,Fraud/Dispute,Phone,Medium,9.4,TRUE,4
TCK511778,CUST108186,2021-11-27,General,Email,Low,6.7,TRUE,4
TCK511779,CUST100027,2026-05-20,Loan Inquiry,In-App Chat,High,18,TRUE,5
TCK511780,CUST104093,2025-08-05,Login/Access,In-App Chat,Medium,7,TRUE,3
TCK511781,CUST101338,2025-08-01,Complaint,In-App Chat,High,5.7,TRUE,4
TCK511782,CUST105796,2023-10-12,Loan Inquiry,In-App Chat,High,9.1,TRUE,4
TCK511783,CUST101319,2026-01-24,Login/Access,In-App Chat,Low,18.5,TRUE,5
TCK511784,CUST110280,2021-04-17,Complaint,In-App Chat,Medium,17.5,TRUE,4
TCK511785,CUST105683,2022-10-12,Complaint,Email,Low,19.1,TRUE,4
TCK511786,CUST109811,2024-08-24,Fraud/Dispute,In-App Chat,Medium,3.9,TRUE,4
TCK511787,CUST106043,2021-05-31,Billing,Email,High,9.9,TRUE,4
TCK511788,CUST109030,2022-11-13,Card Issue,In-App Chat,Medium,5.2,TRUE,2
TCK511789,CUST101596,2021-08-05,Card Issue,Phone,Medium,29.2,TRUE,4
TCK511790,CUST103031,2024-10-22,General,In-App Chat,Low,9,TRUE,3
TCK511791,CUST100418,2026-01-05,Card Issue,Email,Low,9,TRUE,5
TCK511792,CUST110968,2022-09-23,Loan Inquiry,Phone,Medium,10.9,TRUE,3
TCK511793,CUST100422,2022-10-26,Billing,In-App Chat,High,2.6,TRUE,5
TCK511794,CUST100055,2023-03-09,Login/Access,In-App Chat,Low,13,TRUE,3
TCK511795,CUST105537,2026-05-16,Complaint,In-App Chat,High,13.6,TRUE,3
TCK511796,CUST110120,2023-03-21,Loan Inquiry,Email,Medium,1.1,TRUE,4
TCK511797,CUST107297,2022-03-17,Complaint,In-App Chat,Medium,1.2,FALSE,3
TCK511798,CUST101656,2023-05-23,Billing,Twitter/X,Medium,8.1,TRUE,2
TCK511799,CUST104589,2022-09-30,Fraud/Dispute,In-App Chat,Low,15.9,TRUE,5
TCK511800,CUST104332,2021-02-13,Complaint,In-App Chat,High,4,TRUE,1
TCK511801,CUST109792,2023-06-15,General,Twitter/X,Medium,4.7,TRUE,4
TCK511802,CUST104468,2021-02-11,Fraud/Dispute,In-App Chat,Medium,17.6,TRUE,3
TCK511803,CUST102552,2022-11-28,Fraud/Dispute,In-App Chat,Medium,15.1,FALSE,1
TCK511804,CUST103121,2021-02-10,General,In-App Chat,Medium,6.7,TRUE,4
TCK511805,CUST109325,2024-02-08,Billing,Twitter/X,Low,2.2,TRUE,4
TCK511806,CUST106050,2025-04-20,Complaint,Phone,Urgent,6.9,TRUE,5
TCK511807,CUST100737,2025-10-27,Complaint,Twitter/X,Medium,17.6,TRUE,3
TCK511808,CUST108117,2021-04-08,Loan Inquiry,In-App Chat,Low,11,TRUE,5
TCK511809,CUST110109,2025-07-06,Card Issue,In-App Chat,Medium,14.3,TRUE,5
TCK511810,CUST109988,2024-11-06,General,Phone,High,4.4,TRUE,5
TCK511811,CUST103160,2025-07-01,Card Issue,Twitter/X,Medium,16.9,TRUE,4
TCK511812,CUST103195,2026-01-22,Login/Access,Phone,Medium,9.6,TRUE,3
TCK511813,CUST105833,2026-02-25,Login/Access,Phone,Low,48.1,TRUE,5
TCK511814,CUST102944,2025-09-30,Card Issue,In-App Chat,Low,21.4,TRUE,2
TCK511815,CUST107753,2025-11-25,Card Issue,Phone,High,3,TRUE,4
TCK511816,CUST108598,2021-10-23,General,In-App Chat,Low,16.8,TRUE,3
TCK511817,CUST109182,2025-05-17,Complaint,In-App Chat,Low,12.9,TRUE,3
TCK511818,CUST107611,2024-12-23,Complaint,In-App Chat,Medium,17.1,TRUE,5
TCK511819,CUST109330,2026-01-01,Login/Access,In-App Chat,High,14.4,TRUE,3
TCK511820,CUST109075,2023-05-16,Fraud/Dispute,Email,Medium,6.2,TRUE,2
TCK511821,CUST101821,2023-03-03,General,Email,Medium,6,TRUE,5
TCK511822,CUST109168,2023-05-06,Billing,In-App Chat,Medium,1.4,TRUE,4
TCK511823,CUST104309,2024-10-08,Billing,In-App Chat,Low,6,TRUE,5
TCK511824,CUST101601,2023-12-13,Complaint,In-App Chat,Low,28,TRUE,4
TCK511825,CUST107995,2022-03-21,Billing,In-App Chat,Low,4.8,TRUE,5
TCK511826,CUST107397,2025-05-02,Login/Access,Phone,High,5.1,TRUE,4
TCK511827,CUST109059,2021-05-30,General,Email,Urgent,9.3,TRUE,3
TCK511828,CUST101032,2022-05-30,General,Email,High,7.8,TRUE,5
TCK511829,CUST110088,2025-03-29,Complaint,In-App Chat,Low,5.7,TRUE,5
TCK511830,CUST102632,2024-12-10,Complaint,In-App Chat,Low,28.5,TRUE,5
TCK511831,CUST100923,2021-10-25,Complaint,In-App Chat,Urgent,6.8,TRUE,2
TCK511832,CUST105669,2021-06-21,Complaint,Phone,High,18.4,TRUE,2
TCK511833,CUST104606,2023-10-22,Billing,In-App Chat,High,7.2,TRUE,5
TCK511834,CUST103105,2021-02-23,Billing,In-App Chat,Low,3.6,TRUE,4
TCK511835,CUST109890,2022-12-11,Complaint,In-App Chat,Low,13.1,TRUE,4
TCK511836,CUST100329,2025-04-19,General,In-App Chat,High,7.8,TRUE,3
TCK511837,CUST109210,2024-02-03,Card Issue,Email,Medium,7.2,TRUE,5
TCK511838,CUST101066,2024-05-12,Loan Inquiry,Email,Low,14.5,TRUE,4
TCK511839,CUST109026,2025-02-21,Complaint,Phone,Low,1,FALSE,2
TCK511840,CUST102756,2023-06-12,Card Issue,Phone,Medium,24.2,TRUE,4
TCK511841,CUST102453,2025-09-25,Login/Access,Email,Medium,1.5,TRUE,1
TCK511842,CUST104074,2025-12-04,Loan Inquiry,In-App Chat,High,11.3,TRUE,4
TCK511843,CUST105269,2021-01-05,General,In-App Chat,Medium,35.9,TRUE,4
TCK511844,CUST102077,2022-03-06,Loan Inquiry,In-App Chat,High,19.7,TRUE,4
TCK511845,CUST110152,2026-02-10,Billing,Phone,Low,10.1,TRUE,4
TCK511846,CUST103317,2021-07-08,Fraud/Dispute,In-App Chat,Medium,7.3,TRUE,3
TCK511847,CUST102097,2024-09-11,Login/Access,In-App Chat,Medium,4.2,TRUE,5
TCK511848,CUST109017,2023-02-07,Login/Access,Email,Medium,7.7,TRUE,4
TCK511849,CUST103154,2021-05-29,Billing,In-App Chat,Low,8.2,TRUE,5
TCK511850,CUST109984,2021-12-14,Loan Inquiry,Twitter/X,High,14.4,TRUE,5
TCK511851,CUST109205,2022-01-25,Login/Access,In-App Chat,High,9,TRUE,2
TCK511852,CUST103732,2022-05-03,Billing,Twitter/X,Medium,30.4,TRUE,4
TCK511853,CUST109197,2024-06-22,Loan Inquiry,Twitter/X,Medium,19.2,FALSE,2
TCK511854,CUST104982,2021-08-20,Fraud/Dispute,Phone,High,21.1,TRUE,4
TCK511855,CUST102431,2021-09-04,Card Issue,In-App Chat,Urgent,5.5,TRUE,3
TCK511856,CUST102320,2021-01-21,Card Issue,Phone,Medium,11.3,TRUE,3
TCK511857,CUST103627,2025-03-19,Login/Access,In-App Chat,Low,4.9,TRUE,2
TCK511858,CUST109558,2024-04-10,Card Issue,In-App Chat,High,7.6,TRUE,5
TCK511859,CUST107877,2021-08-04,Loan Inquiry,Twitter/X,Medium,7.4,TRUE,3
TCK511860,CUST107199,2026-06-25,Loan Inquiry,In-App Chat,High,6.4,TRUE,5
TCK511861,CUST105181,2023-08-19,Billing,In-App Chat,Medium,32.7,TRUE,1
TCK511862,CUST108738,2022-11-28,Loan Inquiry,In-App Chat,High,27.7,TRUE,3
TCK511863,CUST103882,2023-06-25,Login/Access,In-App Chat,Medium,6.7,TRUE,4
TCK511864,CUST101859,2025-06-13,Login/Access,Email,Medium,21.1,TRUE,4
TCK511865,CUST100810,2023-05-24,Login/Access,Email,High,13.8,TRUE,3
TCK511866,CUST109659,2023-10-26,Billing,Email,Low,9.7,TRUE,3
TCK511867,CUST100087,2022-04-24,General,Email,Low,9,TRUE,5
TCK511868,CUST110830,2021-09-01,Card Issue,Phone,Medium,19.5,TRUE,5
TCK511869,CUST110996,2022-12-03,Billing,In-App Chat,Low,11.5,TRUE,5
TCK511870,CUST102723,2023-07-22,Card Issue,Twitter/X,Low,13.3,TRUE,4
TCK511871,CUST109422,2024-09-23,Complaint,Email,High,4.6,TRUE,4
TCK511872,CUST104875,2021-12-29,Loan Inquiry,In-App Chat,Medium,15,FALSE,3
TCK511873,CUST109977,2022-02-03,Card Issue,In-App Chat,High,9,TRUE,1
TCK511874,CUST104207,2025-12-12,Card Issue,In-App Chat,Low,4.2,TRUE,4
TCK511875,CUST105690,2026-01-29,General,Email,High,3.8,TRUE,5
TCK511876,CUST108165,2021-05-13,Complaint,Email,Low,11.4,TRUE,4
TCK511877,CUST106838,2023-11-24,Login/Access,In-App Chat,Medium,5.1,TRUE,4
TCK511878,CUST102293,2024-06-17,Billing,In-App Chat,Medium,5.3,TRUE,3
TCK511879,CUST104355,2026-04-26,Login/Access,In-App Chat,Medium,7.9,FALSE,1
TCK511880,CUST105292,2022-10-29,Login/Access,Email,High,10.4,TRUE,5
TCK511881,CUST108067,2021-09-02,Card Issue,In-App Chat,Low,16.3,TRUE,4
TCK511882,CUST100417,2022-07-19,Complaint,In-App Chat,High,20.3,TRUE,5
TCK511883,CUST110720,2022-08-18,Billing,In-App Chat,Low,33.4,TRUE,3
